Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,pdc
BFO,bse_fo,LAURUSLABS,861930,SO,CE,420,LAURUS LABS LIMITED,LAURUSLABS24SEP420CE,LAURUSLABS 12SEP24 420 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,862496,SO,CE,425,LAURUS LABS LIMITED,LAURUSLABS24SEP425CE,LAURUSLABS 12SEP24 425 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,856940,SO,CE,430,LAURUS LABS LIMITED,LAURUSLABS24SEP430CE,LAURUSLABS 12SEP24 430 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,857507,SO,CE,435,LAURUS LABS LIMITED,LAURUSLABS24SEP435CE,LAURUSLABS 12SEP24 435 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,862502,SO,CE,440,LAURUS LABS LIMITED,LAURUSLABS24SEP440CE,LAURUSLABS 12SEP24 440 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,863086,SO,CE,445,LAURUS LABS LIMITED,LAURUSLABS24SEP445CE,LAURUSLABS 12SEP24 445 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,857512,SO,CE,450,LAURUS LABS LIMITED,LAURUSLABS24SEP450CE,LAURUSLABS 12SEP24 450 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,858035,SO,CE,455,LAURUS LABS LIMITED,LAURUSLABS24SEP455CE,LAURUSLABS 12SEP24 455 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,863092,SO,CE,460,LAURUS LABS LIMITED,LAURUSLABS24SEP460CE,LAURUSLABS 12SEP24 460 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,865963,SO,CE,465,LAURUS LABS LIMITED,LAURUSLABS24SEP465CE,LAURUSLABS 12SEP24 465 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,866219,SO,CE,470,LAURUS LABS LIMITED,LAURUSLABS24SEP470CE,LAURUSLABS 12SEP24 470 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867277,SO,CE,475,LAURUS LABS LIMITED,LAURUSLABS24SEP475CE,LAURUSLABS 12SEP24 475 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867457,SO,CE,480,LAURUS LABS LIMITED,LAURUSLABS24SEP480CE,LAURUSLABS 12SEP24 480 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867087,SO,CE,485,LAURUS LABS LIMITED,LAURUSLABS24SEP485CE,LAURUSLABS 12SEP24 485 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867278,SO,CE,490,LAURUS LABS LIMITED,LAURUSLABS24SEP490CE,LAURUSLABS 12SEP24 490 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867766,SO,CE,495,LAURUS LABS LIMITED,LAURUSLABS24SEP495CE,LAURUSLABS 12SEP24 495 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867529,SO,CE,500,LAURUS LABS LIMITED,LAURUSLABS24SEP500CE,LAURUSLABS 12SEP24 500 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867557,SO,CE,505,LAURUS LABS LIMITED,LAURUSLABS24SEP505CE,LAURUSLABS 12SEP24 505 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867797,SO,CE,510,LAURUS LABS LIMITED,LAURUSLABS24SEP510CE,LAURUSLABS 12SEP24 510 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,868751,SO,CE,515,LAURUS LABS LIMITED,LAURUSLABS24SEP515CE,LAURUSLABS 12SEP24 515 CE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,1120631,SO,PE,385,LAURUS LABS LIMITED,LAURUSLABS24SEP385PE,LAURUSLABS 12SEP24 385 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,863706,SO,PE,390,LAURUS LABS LIMITED,LAURUSLABS24SEP390PE,LAURUSLABS 12SEP24 390 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,853790,SO,PE,395,LAURUS LABS LIMITED,LAURUSLABS24SEP395PE,LAURUSLABS 12SEP24 395 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,859271,SO,PE,400,LAURUS LABS LIMITED,LAURUSLABS24SEP400PE,LAURUSLABS 12SEP24 400 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,859895,SO,PE,405,LAURUS LABS LIMITED,LAURUSLABS24SEP405PE,LAURUSLABS 12SEP24 405 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,854380,SO,PE,410,LAURUS LABS LIMITED,LAURUSLABS24SEP410PE,LAURUSLABS 12SEP24 410 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,854937,SO,PE,415,LAURUS LABS LIMITED,LAURUSLABS24SEP415PE,LAURUSLABS 12SEP24 415 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,859900,SO,PE,420,LAURUS LABS LIMITED,LAURUSLABS24SEP420PE,LAURUSLABS 12SEP24 420 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,860474,SO,PE,425,LAURUS LABS LIMITED,LAURUSLABS24SEP425PE,LAURUSLABS 12SEP24 425 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,854951,SO,PE,430,LAURUS LABS LIMITED,LAURUSLABS24SEP430PE,LAURUSLABS 12SEP24 430 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,855515,SO,PE,435,LAURUS LABS LIMITED,LAURUSLABS24SEP435PE,LAURUSLABS 12SEP24 435 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,860482,SO,PE,440,LAURUS LABS LIMITED,LAURUSLABS24SEP440PE,LAURUSLABS 12SEP24 440 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,861049,SO,PE,445,LAURUS LABS LIMITED,LAURUSLABS24SEP445PE,LAURUSLABS 12SEP24 445 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,855525,SO,PE,450,LAURUS LABS LIMITED,LAURUSLABS24SEP450PE,LAURUSLABS 12SEP24 450 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,856052,SO,PE,455,LAURUS LABS LIMITED,LAURUSLABS24SEP455PE,LAURUSLABS 12SEP24 455 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,861058,SO,PE,460,LAURUS LABS LIMITED,LAURUSLABS24SEP460PE,LAURUSLABS 12SEP24 460 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,865733,SO,PE,465,LAURUS LABS LIMITED,LAURUSLABS24SEP465PE,LAURUSLABS 12SEP24 465 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,866153,SO,PE,470,LAURUS LABS LIMITED,LAURUSLABS24SEP470PE,LAURUSLABS 12SEP24 470 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867202,SO,PE,475,LAURUS LABS LIMITED,LAURUSLABS24SEP475PE,LAURUSLABS 12SEP24 475 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867391,SO,PE,480,LAURUS LABS LIMITED,LAURUSLABS24SEP480PE,LAURUSLABS 12SEP24 480 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867403,SO,PE,485,LAURUS LABS LIMITED,LAURUSLABS24SEP485PE,LAURUSLABS 12SEP24 485 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867415,SO,PE,490,LAURUS LABS LIMITED,LAURUSLABS24SEP490PE,LAURUSLABS 12SEP24 490 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867938,SO,PE,495,LAURUS LABS LIMITED,LAURUSLABS24SEP495PE,LAURUSLABS 12SEP24 495 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867711,SO,PE,500,LAURUS LABS LIMITED,LAURUSLABS24SEP500PE,LAURUSLABS 12SEP24 500 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867742,SO,PE,505,LAURUS LABS LIMITED,LAURUSLABS24SEP505PE,LAURUSLABS 12SEP24 505 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,867972,SO,PE,510,LAURUS LABS LIMITED,LAURUSLABS24SEP510PE,LAURUSLABS 12SEP24 510 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LAURUSLABS,868461,SO,PE,515,LAURUS LABS LIMITED,LAURUSLABS24SEP515PE,LAURUSLABS 12SEP24 515 PE,2024-09-12,1700,0.05,
BFO,bse_fo,LALPATHLAB,855397,SF,,0,DR. LAL PATHLABS LIMITED,LALPATHLAB24SEPFUT,LALPATHLAB 12SEP24 FUT,2024-09-12,300,0.05,
BFO,bse_fo,LALPATHLAB,881814,SF,,0,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCTFUT,LALPATHLAB 10OCT24 FUT,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,1114867,SF,,0,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOVFUT,LALPATHLAB 14NOV24 FUT,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1117581,SO,CE,2850,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV2850CE,LALPATHLAB 14NOV24 2850 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1117011,SO,CE,2900,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV2900CE,LALPATHLAB 14NOV24 2900 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1115898,SO,CE,2950,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV2950CE,LALPATHLAB 14NOV24 2950 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1114039,SO,CE,3000,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3000CE,LALPATHLAB 14NOV24 3000 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1112277,SO,CE,3050,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3050CE,LALPATHLAB 14NOV24 3050 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1116314,SO,CE,3100,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3100CE,LALPATHLAB 14NOV24 3100 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1115117,SO,CE,3150,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3150CE,LALPATHLAB 14NOV24 3150 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1114552,SO,CE,3200,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3200CE,LALPATHLAB 14NOV24 3200 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1112888,SO,CE,3250,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3250CE,LALPATHLAB 14NOV24 3250 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1116733,SO,CE,3300,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3300CE,LALPATHLAB 14NOV24 3300 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1115598,SO,CE,3350,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3350CE,LALPATHLAB 14NOV24 3350 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1115014,SO,CE,3400,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3400CE,LALPATHLAB 14NOV24 3400 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1113577,SO,CE,3450,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3450CE,LALPATHLAB 14NOV24 3450 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1112717,SO,CE,3500,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3500CE,LALPATHLAB 14NOV24 3500 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1111288,SO,CE,3550,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3550CE,LALPATHLAB 14NOV24 3550 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1120338,SO,CE,3600,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3600CE,LALPATHLAB 14NOV24 3600 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1121736,SO,CE,3650,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3650CE,LALPATHLAB 14NOV24 3650 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1122604,SO,CE,3700,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3700CE,LALPATHLAB 14NOV24 3700 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1126934,SO,CE,3750,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3750CE,LALPATHLAB 14NOV24 3750 CE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1111358,SO,PE,2850,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV2850PE,LALPATHLAB 14NOV24 2850 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1110742,SO,PE,2900,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV2900PE,LALPATHLAB 14NOV24 2900 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1117443,SO,PE,2950,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV2950PE,LALPATHLAB 14NOV24 2950 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1115773,SO,PE,3000,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3000PE,LALPATHLAB 14NOV24 3000 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1114527,SO,PE,3050,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3050PE,LALPATHLAB 14NOV24 3050 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1117893,SO,PE,3100,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3100PE,LALPATHLAB 14NOV24 3100 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1116711,SO,PE,3150,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3150PE,LALPATHLAB 14NOV24 3150 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1116196,SO,PE,3200,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3200PE,LALPATHLAB 14NOV24 3200 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1114993,SO,PE,3250,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3250PE,LALPATHLAB 14NOV24 3250 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1118331,SO,PE,3300,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3300PE,LALPATHLAB 14NOV24 3300 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1117145,SO,PE,3350,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3350PE,LALPATHLAB 14NOV24 3350 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1116618,SO,PE,3400,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3400PE,LALPATHLAB 14NOV24 3400 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1115470,SO,PE,3450,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3450PE,LALPATHLAB 14NOV24 3450 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1114874,SO,PE,3500,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3500PE,LALPATHLAB 14NOV24 3500 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1117613,SO,PE,3550,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3550PE,LALPATHLAB 14NOV24 3550 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1120030,SO,PE,3600,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3600PE,LALPATHLAB 14NOV24 3600 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1121427,SO,PE,3650,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3650PE,LALPATHLAB 14NOV24 3650 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1122759,SO,PE,3700,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3700PE,LALPATHLAB 14NOV24 3700 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,1126436,SO,PE,3750,DR. LAL PATHLABS LIMITED,LALPATHLAB24NOV3750PE,LALPATHLAB 14NOV24 3750 PE,2024-11-14,300,0.05,
BFO,bse_fo,LALPATHLAB,870446,SO,CE,2600,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2600CE,LALPATHLAB 10OCT24 2600 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,881538,SO,CE,2650,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2650CE,LALPATHLAB 10OCT24 2650 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,869625,SO,CE,2700,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2700CE,LALPATHLAB 10OCT24 2700 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,880153,SO,CE,2750,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2750CE,LALPATHLAB 10OCT24 2750 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,875731,SO,CE,2800,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2800CE,LALPATHLAB 10OCT24 2800 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,869383,SO,CE,2850,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2850CE,LALPATHLAB 10OCT24 2850 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,880286,SO,CE,2900,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2900CE,LALPATHLAB 10OCT24 2900 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,874144,SO,CE,2950,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2950CE,LALPATHLAB 10OCT24 2950 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,881770,SO,CE,3000,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3000CE,LALPATHLAB 10OCT24 3000 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,869420,SO,CE,3050,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3050CE,LALPATHLAB 10OCT24 3050 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,880341,SO,CE,3100,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3100CE,LALPATHLAB 10OCT24 3100 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,874416,SO,CE,3150,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3150CE,LALPATHLAB 10OCT24 3150 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,869495,SO,CE,3200,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3200CE,LALPATHLAB 10OCT24 3200 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,879999,SO,CE,3250,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3250CE,LALPATHLAB 10OCT24 3250 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,882648,SO,CE,3300,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3300CE,LALPATHLAB 10OCT24 3300 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,886005,SO,CE,3350,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3350CE,LALPATHLAB 10OCT24 3350 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,1101851,SO,CE,3400,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3400CE,LALPATHLAB 10OCT24 3400 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,1105712,SO,CE,3450,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3450CE,LALPATHLAB 10OCT24 3450 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,1108624,SO,CE,3500,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3500CE,LALPATHLAB 10OCT24 3500 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,1110670,SO,CE,3550,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3550CE,LALPATHLAB 10OCT24 3550 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,1110611,SO,CE,3600,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3600CE,LALPATHLAB 10OCT24 3600 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,1121463,SO,CE,3650,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3650CE,LALPATHLAB 10OCT24 3650 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,1122796,SO,CE,3700,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3700CE,LALPATHLAB 10OCT24 3700 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,2044265,SO,CE,3750,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3750CE,LALPATHLAB 10OCT24 3750 CE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,879289,SO,PE,2600,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2600PE,LALPATHLAB 10OCT24 2600 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,870945,SO,PE,2650,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2650PE,LALPATHLAB 10OCT24 2650 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,878172,SO,PE,2700,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2700PE,LALPATHLAB 10OCT24 2700 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,870007,SO,PE,2750,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2750PE,LALPATHLAB 10OCT24 2750 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,881569,SO,PE,2800,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2800PE,LALPATHLAB 10OCT24 2800 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,877953,SO,PE,2850,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2850PE,LALPATHLAB 10OCT24 2850 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,870092,SO,PE,2900,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2900PE,LALPATHLAB 10OCT24 2900 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,880993,SO,PE,2950,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT2950PE,LALPATHLAB 10OCT24 2950 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,881652,SO,PE,3000,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3000PE,LALPATHLAB 10OCT24 3000 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,877994,SO,PE,3050,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3050PE,LALPATHLAB 10OCT24 3050 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,870130,SO,PE,3100,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3100PE,LALPATHLAB 10OCT24 3100 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,881087,SO,PE,3150,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3150PE,LALPATHLAB 10OCT24 3150 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,878071,SO,PE,3200,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3200PE,LALPATHLAB 10OCT24 3200 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,869884,SO,PE,3250,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3250PE,LALPATHLAB 10OCT24 3250 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,874519,SO,PE,3300,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3300PE,LALPATHLAB 10OCT24 3300 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,886459,SO,PE,3350,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3350PE,LALPATHLAB 10OCT24 3350 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,1102209,SO,PE,3400,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3400PE,LALPATHLAB 10OCT24 3400 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,1105145,SO,PE,3450,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3450PE,LALPATHLAB 10OCT24 3450 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,1109119,SO,PE,3500,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3500PE,LALPATHLAB 10OCT24 3500 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,1110496,SO,PE,3550,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3550PE,LALPATHLAB 10OCT24 3550 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,1110694,SO,PE,3600,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3600PE,LALPATHLAB 10OCT24 3600 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,1121695,SO,PE,3650,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3650PE,LALPATHLAB 10OCT24 3650 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,1122588,SO,PE,3700,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3700PE,LALPATHLAB 10OCT24 3700 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,2044258,SO,PE,3750,DR. LAL PATHLABS LIMITED,LALPATHLAB24OCT3750PE,LALPATHLAB 10OCT24 3750 PE,2024-10-10,300,0.05,
BFO,bse_fo,LALPATHLAB,856463,SO,CE,2450,DR. LAL PATHLABS LIMITED,LALPATHLAB24SEP2450CE,LALPATHLAB 12SEP24 2450 CE,2024-09-12,300,0.05,
BFO,bse_fo,LALPATHLAB,863747,SO,CE,2500,DR. LAL PATHLABS LIMITED,LALPATHLAB24SEP2500CE,LALPATHLAB 12SEP24 2500 CE,2024-09-12,300,0.05,
BFO,bse_fo,LALPATHLAB,859892,SO,CE,2550,DR. LAL PATHLABS LIMITED,LALPATHLAB24SEP2550CE,LALPATHLAB 12SEP24 2550 CE,2024-09-12,300,0.05,
BFO,bse_fo,LALPATHLAB,862484,SO,CE,2600,DR. LAL PATHLABS LIMITED,LALPATHLAB24SEP2600CE,LALPATHLAB 12SEP24 2600 CE,2024-09-12,300,0.05,
