Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,Isin,TickSize,
BSE,590098,1,SBIGETS,SBIGETS,E,INF200KA16D8,0.01,
BSE,590097,1,GOLD1,GOLD1,E,INF174KA1HJ8,0.01,
BSE,590096,1,LIQUIDBEES,LIQUIDBEES,F,INF732E01037,0.01,
BSE,590095,1,GOLDBEES,GOLDBEES,E,INF204KB17I5,0.01,
BSE,590086,1,ORISSAMINE,ORISSAMINE,B,INE725E01024,0.05,
BSE,590078,1,MAITHANALL,MAITHANALL,B,INE683C01011,0.05,
BSE,590075,1,LAMBODHARA,LAMBODHARA,B,INE112F01022,0.05,
BSE,590073,1,WHEELS,WHEELS,B,INE715A01015,0.05,
BSE,590072,1,SUNDRMBRAK,SUNDRMBRAK,B,INE073D01013,0.05,
BSE,590071,1,SUNDARMFIN,SUNDARMFIN,B,INE660A01013,0.05,
BSE,590070,1,RADAAN,RADAAN,T,INE874F01027,0.01,
BSE,590068,1,KHAITANLTD,KHAITANLTD,B,INE731C01018,0.01,
BSE,590066,1,KCP,KCP,B,INE805C01028,0.05,
BSE,590065,1,IMPAL,IMPAL,B,INE547E01014,0.05,
BSE,590062,1,ANDHRSUGAR,ANDHRSUGAR,B,INE715B01021,0.01,
BSE,590057,1,EQUIPPP,EQUIPPP,T,INE217G01035,0.01,
BSE,590056,1,SALONA,SALONA,B,INE498E01010,0.05,
BSE,590051,1,SAKSOFT,SAKSOFT,B,INE667G01023,0.05,
BSE,590041,1,KAVVERITEL,KAVVERITEL,B,INE641C01019,0.01,
BSE,590031,1,DENORA,DENORA,B,INE244A01016,0.05,
BSE,590030,1,SPIC,SPIC,B,INE147A01011,0.01,
BSE,590025,1,GINNIFILA,GINNIFILA,B,INE424C01010,0.01,
BSE,590024,1,FACT,FACT,B,INE188A01015,0.05,
BSE,590021,1,BHARATRAS,BHARATRAS,B,INE838B01013,0.05,
BSE,590018,1,HISARMETAL,HISARMETAL,B,INE598C01011,0.05,
BSE,590013,1,XPROINDIA,XPROINDIA,B,INE445C01015,0.05,
BSE,590006,1,AMRUTANJAN,AMRUTANJAN,B,INE098F01031,0.05,
BSE,590005,1,TIDEWATER,TIDEWATER,B,INE484C01030,0.05,
BSE,590003,1,KARURVYSYA,KARURVYSYA,B,INE036D01028,0.05,
BSE,570005,1,GATECHDVR,GATECHDVR,T,INE224E01036,0.01,
BSE,570004,1,JISLDVREQS,JISLDVREQS,B,IN9175A01010,0.01,
BSE,570002,1,FELDVR,FELDVR,T,IN9623B01058,0.01,
BSE,570001,1,TATAMTRDVR,TATAMTRDVR,A,IN9155A01020,0.05,
BSE,555555,1,SENSEXIETF,SENSEXIETF,A,INF346A01034,0.01,
BSE,544163,3000,GVL,GVL,MT,INE0S0701019,0.01,
BSE,544162,1,BHARTIHEXA,BHARTIHEXA,B,INE343G01021,0.05,
BSE,544161,1,DPABHUSHAN,DPABHUSHAN,B,INE266Y01019,0.05,
BSE,544160,1600,JAYKAILASH,JAYKAILASH,MT,INE0MSS01019,0.01,
BSE,544159,1,LIQUIDADD,LIQUIDADD,F,INF740KA1UM0,0.01,
BSE,544158,1,SRM,SRM,B,INE0R6Z01013,0.05,
BSE,544157,2000,VRUDDHI,VRUDDHI,M,INE0OMZ01013,0.01,
BSE,544156,3000,GCONNECT,GCONNECT,M,INE0QHY01011,0.01,
BSE,544155,1,KTKFMP329DI,KTKFMP329DI,F,INF174KA1RQ2,0.01,
BSE,544154,1,KTKFMP329DG,KTKFMP329DG,F,INF174KA1RP4,0.01,
BSE,544153,1,KTKFMP329RI,KTKFMP329RI,F,INF174KA1RO7,0.01,
BSE,544152,1,KTKFMP329RG,KTKFMP329RG,F,INF174KA1RR0,0.01,
BSE,544151,2000,CHATHA,CHATHA,M,INE0AH901011,0.01,
BSE,544150,1000,KPGEL,KPGEL,M,INE0QVH01025,0.05,
BSE,544149,1,KRYSTAL,KRYSTAL,B,INE0QN801017,0.05,
BSE,544148,1,TFM61AD,TFM61AD,F,INF277KA1AC4,0.01,
BSE,544147,1,TFM61AB,TFM61AB,F,INF277KA1992,0.01,
BSE,544146,1,TFM61AC,TFM61AC,F,INF277KA1AE0,0.01,
BSE,544145,1,TFM61AA,TFM61AA,F,INF277KA1AB6,0.01,
BSE,544144,1,PVSL,PVSL,B,INE772T01024,0.05,
BSE,544143,2000,ROYAL,ROYAL,M,INE0QQG01019,0.05,
BSE,544142,1,SCILAL,SCILAL,B,INE0PB301013,0.01,
BSE,544141,1600,PESB,PESB,M,INE510U01018,0.05,
BSE,544140,1,GOPAL,GOPAL,B,INE0L9R01028,0.05,
BSE,544139,2000,KOURA,KOURA,M,INE0M8R01011,0.01,
BSE,544138,1,JGCHEM,JGCHEM,B,INE0MB501011,0.05,
BSE,544137,1,BHINVIT,BHINVIT,IF,INE0NHL23019,0.01,
BSE,544136,1,RKSWAMY,RKSWAMY,B,INE0NQ801033,0.05,
BSE,544135,1,MUKKA,MUKKA,B,INE0CG401037,0.01,
BSE,544134,1,PLATIND,PLATIND,B,INE0PT501018,0.05,
BSE,544133,1,EXICOM,EXICOM,B,INE777F01014,0.05,
BSE,544132,1,GOLDCASE,GOLDCASE,E,INF0R8F01042,0.01,
BSE,544131,1,GPTHEALTH,GPTHEALTH,B,INE486R01017,0.05,
BSE,544130,1,SMALLCAP,SMALLCAP,B,INF769K01LC3,0.01,
BSE,544129,1,JUNIPER,JUNIPER,B,INE696F01016,0.05,
BSE,544128,1,KTKFMP328DI,KTKFMP328DI,F,INF174KA1QV4,0.01,
BSE,544127,1,KTKFMP328DG,KTKFMP328DG,F,INF174KA1QU6,0.01,
BSE,544126,1,KTKFMP328RI,KTKFMP328RI,F,INF174KA1QT8,0.01,
BSE,544125,1,KTKFMP328RG,KTKFMP328RG,F,INF174KA1QS0,0.01,
BSE,544124,1,VSTL,VSTL,B,INE0QTF01015,0.05,
BSE,544123,1,LICNMID100,LICNMID100,B,INF767K01RN1,0.01,
BSE,544122,1,ENTERO,ENTERO,B,INE010601016,0.05,
BSE,544121,2000,RUDRAGAS,RUDRAGAS,M,INE0OYK01010,0.05,
BSE,544120,1,CAPITALSFB,CAPITALSFB,B,INE646H01017,0.05,
BSE,544119,1,RPTECH,RPTECH,B,INE0J1F01024,0.05,
BSE,544118,1,JSFB,JSFB,B,INE953L01027,0.05,
BSE,544117,1,SIGNPOST,SIGNPOST,B,INE0KGZ01021,0.05,
BSE,544116,1,SFMP92DD,SFMP92DD,F,INF200KB1084,0.01,
BSE,544115,1,SFMP92GD,SFMP92GD,F,INF200KB1076,0.01,
BSE,544114,1,SFMP92DR,SFMP92DR,F,INF200KB1068,0.01,
BSE,544113,1,SFMP92GR,SFMP92GR,F,INF200KB1050,0.01,
BSE,544112,1,JGTL,JGTL,B,INE0QXV01014,0.05,
BSE,544111,1,PARKHOTELS,PARKHOTELS,B,INE988S01028,0.05,
BSE,544110,1,HDFCPSUBK,HDFCPSUBK,B,INF179KC1HW4,0.01,
BSE,544109,1,HEALTHADD,HEALTHADD,B,INF740KA1UF4,0.01,
BSE,544108,1200,GPSL,GPSL,M,INE0QZF01012,0.05,
BSE,544107,1,BLSE,BLSE,B,INE0NLT01010,0.05,
BSE,544106,1200,MCFL,MCFL,M,INE0R5Z01015,0.05,
BSE,544105,3000,HARSHDEEP,HARSHDEEP,M,INE0OLZ01015,0.01,
BSE,544104,1,NIF10GETF,NIF10GETF,F,INF789F1AZF3,0.01,
BSE,544103,1,NIF5GETF,NIF5GETF,F,INF789F1AZE6,0.01,
BSE,544102,1,NIFITETF,NIFITETF,B,INF789F1AZD8,0.01,
BSE,544101,800,BRISK,BRISK,M,INE0Q6L01014,0.05,
BSE,544100,1,NOVAAGRI,NOVAAGRI,B,INE02H701025,0.01,
BSE,544095,1,EPACK,EPACK,B,INE0G5901015,0.05,
BSE,544094,1200,EUPHORIAIT,EUPHORIAIT,M,INE0PYT01018,0.01,
BSE,544093,1,BANKBETF,BANKBETF,B,INF0QA701714,0.01,
BSE,544092,1,NIFTYBETF,NIFTYBETF,B,INF0QA701722,0.01,
BSE,544091,1200,QLL,QLL,M,INE0Q1R01012,0.05,
BSE,544090,1,SHPLPUNE,SHPLPUNE,T,INE07G501017,0.05,
BSE,544089,1,LIQUIDCASE,LIQUIDCASE,F,INF0R8F01034,0.01,
BSE,544088,1,MEDIASSIST,MEDIASSIST,B,INE456Z01021,0.05,
BSE,544083,1000,SHREE,SHREE,M,INE0QIS01011,0.05,
BSE,544082,2000,SWANAGRO,SWANAGRO,M,INE0GEN01012,0.01,
BSE,544081,1,JYOTICNC,JYOTICNC,B,INE980O01024,0.05,
BSE,544080,1,SHILINDORE,SHILINDORE,T,INE0MGS01014,0.05,
BSE,544079,1,DIGIDRIVE,DIGIDRIVE,T,INE0PSC01024,0.01,
BSE,544074,1200,SBVCL,SBVCL,M,INE0RNZ01014,0.05,
BSE,544073,2000,MCPL,MCPL,M,INE0A6N01026,0.05,
BSE,544072,1600,AIKPIPES,AIKPIPES,MT,INE0QFT01015,0.05,
BSE,544071,1,KTKFMP326DI,KTKFMP326DI,F,INF174KA1QN1,0.01,
BSE,544070,1,KTKFMP326DG,KTKFMP326DG,F,INF174KA1QM3,0.01,
BSE,544069,1,KTKFMP326RI,KTKFMP326RI,F,INF174KA1QL5,0.01,
BSE,544068,1,KTKFMP326RG,KTKFMP326RG,F,INF174KA1QK7,0.01,
BSE,544067,1,INNOVACAP,INNOVACAP,B,INE0DUT01020,0.05,
BSE,544066,1,SUNCLAY,SUNCLAY,B,INE0Q3R01026,0.05,
BSE,544061,1,AZAD,AZAD,B,INE02IJ01035,0.05,
BSE,544060,1,RBZJEWEL,RBZJEWEL,B,INE0PEQ01016,0.05,
BSE,544059,2000,SHANTIDENM,SHANTIDENM,M,INE0QZQ01019,0.01,
BSE,544058,1,MUFTI,MUFTI,B,INE220Q01020,0.05,
BSE,544057,1,HAPPYFORGE,HAPPYFORGE,B,INE330T01021,0.05,
BSE,544056,1600,SMARITIME,SMARITIME,M,INE0PSJ01011,0.01,
BSE,544055,1,MUTHOOTMF,MUTHOOTMF,B,INE046W01019,0.05,
BSE,544054,1,SURAJEST,SURAJEST,B,INE843S01025,0.05,
BSE,544053,1,MOTISONS,MOTISONS,B,INE0FRK01012,0.05,
BSE,544052,2000,BENCHMARK,BENCHMARK,M,INE0Q2Z01013,0.01,
BSE,544047,3000,SIYARAM,SIYARAM,M,INE0QSK01017,0.01,
BSE,544046,1,INOXINDIA,INOXINDIA,B,INE616N01034,0.05,
BSE,544045,1,DOMS,DOMS,B,INE321T01012,0.05,
BSE,544044,1,INDIASHLTR,INDIASHLTR,B,INE922K01024,0.05,
BSE,544043,1,BBNPPGOLD,BBNPPGOLD,E,INF251K01SU9,0.01,
BSE,544042,1,BAJEL,BAJEL,B,INE0KQN01018,0.05,
BSE,544037,1000,AMIC,AMIC,M,INE0P9J01013,0.05,
BSE,544036,1600,DEEPAKCHEM,DEEPAKCHEM,M,INE0RDM01013,0.01,
BSE,544035,1600,SPL,SPL,M,INE0RDR01012,0.01,
BSE,544030,1,FLAIR,FLAIR,B,INE00Y201027,0.05,
BSE,544029,1,GANDHAR,GANDHAR,B,INE717W01049,0.05,
BSE,544028,1,TATATECH,TATATECH,B,INE142M01025,0.05,
BSE,544027,1,FEDFINA,FEDFINA,B,INE007N01010,0.05,
BSE,544026,1,IREDA,IREDA,B,INE202E01016,0.05,
BSE,544025,600,ARROWHEAD,ARROWHEAD,M,INE0PP401015,0.05,
BSE,544023,1000,KALYANI,KALYANI,M,INE0N6U01018,0.05,
BSE,544022,1,ASKAUTOLTD,ASKAUTOLTD,B,INE491J01022,0.05,
BSE,544021,1,PROTEAN,PROTEAN,B,INE004A01022,0.05,
BSE,544020,1,ESAFSFB,ESAFSFB,B,INE818W01011,0.01,
BSE,544015,1000,MISHDESIGN,MISHDESIGN,M,INE0QI101019,0.05,
BSE,544014,1,HONASA,HONASA,B,INE0J5401028,0.05,
BSE,544013,3000,KKSHL,KKSHL,M,INE0OH401016,0.01,
BSE,544012,1,CELLO,CELLO,B,INE0LMW01024,0.05,
BSE,544011,1200,VPL,VPL,M,INE0Q6901013,0.01,
BSE,544010,1,LIQUIDSBI,LIQUIDSBI,F,INF200KA13Z8,0.01,
BSE,544009,1,BLUEJET,BLUEJET,B,INE0KBH01020,0.05,
BSE,544008,1,MAXESTATES,MAXESTATES,B,INE03EI01018,0.05,
BSE,544007,1,ALPHAETF,ALPHAETF,B,INF769K01KU7,0.01,
BSE,544006,1,ITETF,ITETF,B,INF769K01KV5,0.01,
BSE,544005,200000,ISCITRUST,ISCITRUST,IF,INE0QSW23016,0.01,
BSE,544004,1,IRMENERGY,IRMENERGY,B,INE07U701015,0.05,
BSE,544003,1,PLAZACABLE,PLAZACABLE,B,INE0INJ01017,0.01,
BSE,544002,2000,VIVAA,VIVAA,M,INE0PA601017,0.01,
BSE,544001,1000,SUNITATOOL,SUNITATOOL,M,INE0Q1S01010,0.05,
BSE,544000,6000,CCAL,CCAL,M,INE0M7501019,0.01,
BSE,543999,1,SENSEXETF,SENSEXETF,A,INF769K01KT9,0.01,
BSE,543998,1,VALIANTLAB,VALIANTLAB,B,INE0JWS01017,0.05,
BSE,543997,600,ORGANICREC,ORGANICREC,M,INE0MIO01019,0.05,
BSE,543996,1,UDS,UDS,B,INE851I01011,0.05,
BSE,543995,1,MVGJL,MVGJL,B,INE0KNT01012,0.05,
BSE,543994,1,JSWINFRA,JSWINFRA,B,INE880J01026,0.05,
BSE,543993,1,ARCL,ARCL,T,INE372M01010,0.01,
BSE,543992,1,YATRA,YATRA,B,INE0JR601024,0.05,
BSE,543991,1600,TECHKGREEN,TECHKGREEN,M,INE0P4P01011,0.05,
BSE,543990,1,SIGNATURE,SIGNATURE,B,INE903U01023,0.05,
BSE,543989,1,KALAMANDIR,KALAMANDIR,B,INE438K01021,0.05,
BSE,543988,1,NUVAMA,NUVAMA,B,INE531F01015,0.05,
BSE,543987,1,NAVINIFTY,NAVINIFTY,B,INF959L01HI3,0.01,
BSE,543986,1,SOUTHWEST,SOUTHWEST,B,INE980Y01015,0.05,
BSE,543985,1,ZAGGLE,ZAGGLE,B,INE07K301024,0.05,
BSE,543984,1,SAMHI,SAMHI,B,INE08U801020,0.05,
BSE,543983,1,EMSLIMITED,EMSLIMITED,B,INE0OV601013,0.05,
BSE,543982,1200,MESON,MESON,M,INE0OYE01013,0.05,
BSE,543981,1,RRKABEL,RRKABEL,B,INE777K01022,0.05,
BSE,543980,1,JLHL,JLHL,B,INE682M01012,0.05,
BSE,543979,1600,KAHAN,KAHAN,M,INE04T901017,0.01,
BSE,543978,1,RATNAVEER,RATNAVEER,B,INE05CZ01011,0.05,
BSE,543977,1,RISHABH,RISHABH,B,INE0N2P01017,0.05,
BSE,543976,1,SHRAAITECH,SHRAAITECH,X,INE489B01023,0.01,
BSE,543975,1,NIFMID150,NIFMID150,B,INF789F1AYX9,0.01,
BSE,543974,1,VPRPL,VPRPL,B,INE0AE001013,0.05,
BSE,543973,1,HDFCLIQUID,HDFCLIQUID,F,INF179KC1HE2,0.01,
BSE,543972,1,AEROFLEX,AEROFLEX,B,INE024001021,0.05,
BSE,543971,800,BONDADA,BONDADA,MT,INE0Q8P01011,0.05,
BSE,543970,3000,SHOORA,SHOORA,MT,INE0OJZ01019,0.01,
BSE,543969,1,PYRAMID,PYRAMID,B,INE0MIS01010,0.05,
BSE,543968,1,HFMPCC75RD,HFMPCC75RD,F,INF179KC1HD4,0.01,
BSE,543967,1,HFMPCC50RD,HFMPCC50RD,F,INF179KC1HC6,0.01,
BSE,543966,1,HFMPCC75DD,HFMPCC75DD,F,INF179KC1HB8,0.01,
BSE,543965,1,TVSSCS,TVSSCS,B,INE395N01027,0.05,
BSE,543964,1,HFMPCC50DD,HFMPCC50DD,F,INF179KC1HA0,0.01,
BSE,543963,3000,SHELTER,SHELTER,M,INE013V01011,0.01,
BSE,543962,1,DPWIRES,DPWIRES,B,INE864X01013,0.05,
BSE,543960,1,CONCORDBIO,CONCORDBIO,B,INE338H01029,0.05,
BSE,543959,1,SBFC,SBFC,B,INE423Y01016,0.01,
BSE,543958,1,VLEGOV,VLEGOV,T,INE03HW01020,0.01,
BSE,543957,1,REDTAPE,REDTAPE,B,INE0LXT01019,0.05,
BSE,543956,1,QUAL30IETF,QUAL30IETF,B,INF109KC15T5,0.01,
BSE,543955,1,TREL,TREL,B,INE0O3901029,0.01,
BSE,543954,1,ATL,ATL,B,INE0NN701020,0.01,
BSE,543953,500,KHAZANCHI,KHAZANCHI,M,INE0OWC01011,0.05,
BSE,543952,1,NIITMTS,NIITMTS,B,INE342G01023,0.05,
BSE,543951,3000,INNOVATUS,INNOVATUS,M,INE0LYO01018,0.01,
BSE,543950,1,YATHARTH,YATHARTH,B,INE0JO301016,0.05,
BSE,543949,1,PVTBANKADD,PVTBANKADD,B,INF740KA1TA7,0.01,
BSE,543948,1,PSUBANKADD,PSUBANKADD,B,INF740KA1SY9,0.01,
BSE,543947,1,SENSEXADD,SENSEXADD,A,INF740KA1SZ6,0.01,
BSE,543946,1,LIQUID,LIQUID,F,INF769K01KS1,0.01,
BSE,543945,1,NETWEB,NETWEB,B,INE0NT901020,0.05,
BSE,543944,1,BANKETF,BANKETF,B,INF769K01KR3,0.01,
BSE,543943,1000,ASARFI,ASARFI,MT,INE0DN001027,0.01,
BSE,543942,1,UTKARSHBNK,UTKARSHBNK,B,INE735W01017,0.01,
BSE,543941,400,AHASOLAR,AHASOLAR,M,INE0NEV01011,0.05,
BSE,543940,1,JIOFIN,JIOFIN,B,INE758E01017,0.05,
BSE,543939,1000,KAKA,KAKA,M,INE0P3N01018,0.05,
BSE,543938,400,ACCELERATE,ACCELERATE,M,INE0POP01017,0.05,
BSE,543937,1200,ALPHAIND,ALPHAIND,M,INE0NZF01019,0.05,
BSE,543936,1,SENCO,SENCO,B,INE602W01019,0.05,
BSE,543935,1,ITETFADD,ITETFADD,B,INF740KA1SX1,0.01,
BSE,543934,1,MACIND,MACIND,XT,INE01BT01015,0.05,
BSE,543933,1,CYIENTDLM,CYIENTDLM,B,INE055S01018,0.05,
BSE,543932,1,IDEAFORGE,IDEAFORGE,B,INE349Y01013,0.05,
BSE,543931,800,VEEFIN,VEEFIN,M,INE0Q0M01015,0.05,
BSE,543930,1,URAVI,URAVI,B,INE568Z01015,0.05,
BSE,543929,1,HMAAGRO,HMAAGRO,B,INE0ECP01024,0.01,
BSE,543928,400,COSMICCRF,COSMICCRF,M,INE0ORA01015,0.05,
BSE,543927,1,ASIAN,ASIAN,B,INE04Z101016,0.01,
BSE,543926,800,BIZOTIC,BIZOTIC,M,INE0OJ401014,0.01,
BSE,543925,200000,IHCT,IHCT,IF,INE0M5S23019,0.01,
BSE,543924,2000,SONALIS,SONALIS,M,INE0N5O01013,0.01,
BSE,543923,1,IKIO,IKIO,B,INE0LOJ01019,0.05,
BSE,543922,1,SILVRETF,SILVRETF,E,INF769K01KG6,0.01,
BSE,543921,1000,COMRADE,COMRADE,M,INE0NXA01015,0.01,
BSE,543920,400,CFF,CFF,M,INE0NJ001013,0.05,
BSE,543919,1,MKPL,MKPL,T,INE964W01021,0.01,
BSE,543918,1,GHCLTEXTIL,GHCLTEXTIL,B,INE0PA801013,0.01,
BSE,543917,1,SIGMA,SIGMA,B,INE0A0S01010,0.05,
BSE,543916,800,HSIL,HSIL,M,INE0GYI01028,0.05,
BSE,543915,1,PAVNAIND,PAVNAIND,B,INE07S101020,0.05,
BSE,543914,1,SWATIPRO,SWATIPRO,XT,INE210F01016,0.01,
BSE,543913,1,NXST,NXST,IF,INE0NDH25011,0.01,
BSE,543912,1,PIGL,PIGL,T,INE557Z01018,0.01,
BSE,543911,1,ATALREAL,ATALREAL,B,INE0ALR01029,0.01,
BSE,543910,1,AVG,AVG,B,INE680Z01018,0.05,
BSE,543905,800,INNOKAIZ,INNOKAIZ,M,INE0LDI01022,0.01,
BSE,543904,1,MANKIND,MANKIND,B,INE634S01028,0.05,
BSE,543903,1,GOLDETFADD,GOLDETFADD,E,INF740KA1SW3,0.01,
BSE,543902,2000,RETINA,RETINA,M,INE0NTC01019,0.01,
BSE,543901,1,RHL,RHL,T,INE508K01013,0.05,
BSE,543900,1,SILVERETF,SILVERETF,E,INF789F1AYK6,0.01,
BSE,543899,200000,CUBEINVIT,CUBEINVIT,IF,INE0NR623014,0.01,
BSE,543898,1,BLAL,BLAL,B,INE0N7W01012,0.05,
BSE,543897,1500,SANCODE,SANCODE,M,INE0P7001013,0.01,
BSE,543896,1,AVALON,AVALON,B,INE0LCL01028,0.05,
BSE,543895,500,EXHICON,EXHICON,M,INE0O8901016,0.05,
BSE,543893,1,U8AG,U8AG,F,INF204KC1BJ3,0.01,
BSE,543892,1,U8DP,U8DP,F,INF204KC1BI5,0.01,
BSE,543891,1,U8GP,U8GP,F,INF204KC1BH7,0.01,
BSE,543890,1,U7AD,U7AD,F,INF204KC1BG9,0.01,
BSE,543889,1,U7AG,U7AG,F,INF204KC1BF1,0.01,
BSE,543888,1,U7DP,U7DP,F,INF204KC1BE4,0.01,
BSE,543887,1,U7GP,U7GP,F,INF204KC1BD6,0.01,
BSE,543886,1,SFMP81DD,SFMP81DD,F,INF200KA18X2,0.01,
BSE,543885,1,SFMP81GD,SFMP81GD,F,INF200KA17X4,0.01,
BSE,543884,1,SFMP81DR,SFMP81DR,F,INF200KA16X6,0.01,
BSE,543883,1,SFMP81GR,SFMP81GR,F,INF200KA15X8,0.01,
BSE,543882,1,185F2RPD,185F2RPD,F,INF0GCD01644,0.01,
BSE,543881,1,185F2GPG,185F2GPG,F,INF0GCD01636,0.01,
BSE,543880,1,185F2DGG,185F2DGG,F,INF0GCD01651,0.01,
BSE,543879,1,KTKFMP308DI,KTKFMP308DI,F,INF174KA1NH0,0.01,
BSE,543878,1,KTKFMP308DG,KTKFMP308DG,F,INF174KA1NG2,0.01,
BSE,543877,1,KTKFMP308RI,KTKFMP308RI,F,INF174KA1NF4,0.01,
BSE,543876,1,KTKFMP308RG,KTKFMP308RG,F,INF174KA1NE7,0.01,
BSE,543875,1,GSEC10YEAR,GSEC10YEAR,F,INF769K01KF8,0.01,
BSE,543874,1000,MAIDEN,MAIDEN,M,INE0O1T01010,0.01,
BSE,543873,1,KTKFMP310DG,KTKFMP310DG,F,INF174KA1NO6,0.01,
BSE,543872,1,KTKFMP310RI,KTKFMP310RI,F,INF174KA1NN8,0.01,
BSE,543871,1,KTKFMP310RG,KTKFMP310RG,F,INF174KA1NM0,0.01,
BSE,543861,1,USK,USK,T,INE0N0Y01013,0.01,
BSE,543860,1,JAFINANCE,JAFINANCE,X,INE825B01010,0.01,
BSE,543859,200000,DIGIFIBRE,DIGIFIBRE,IF,INE0CDI23017,0.01,
BSE,543858,1,LOWVOL,LOWVOL,B,INF769K01JU9,0.01,
BSE,543853,1,AXISPEGP,AXISPEGP,B,INF846K010Q0,0.01,
BSE,543848,2000,DEVLAB,DEVLAB,M,INE0NIJ01017,0.01,
BSE,543843,4000,COMMAND,COMMAND,M,INE0LKQ01012,0.01,
BSE,543842,1,HFMPM23RQD,HFMPM23RQD,F,INF179KC1FZ1,0.01,
BSE,543841,1,HFMPM23RND,HFMPM23RND,F,INF179KC1FY4,0.01,
BSE,543840,1,HFMPM23RGR,HFMPM23RGR,F,INF179KC1FX6,0.01,
BSE,543839,1,HFMPM23DQD,HFMPM23DQD,F,INF179KC1FW8,0.01,
BSE,543838,1,HFMPM23DND,HFMPM23DND,F,INF179KC1FV0,0.01,
BSE,543837,1,HFMPM23DGR,HFMPM23DGR,F,INF179KC1FU2,0.01,
BSE,543836,1,AXISWSHD,AXISWSHD,F,INF846K016Q7,0.01,
BSE,543835,1,AXISWSQD,AXISWSQD,F,INF846K015Q9,0.01,
BSE,543834,1,AXISWSGP,AXISWSGP,F,INF846K014Q2,0.01,
BSE,543833,1,AXISWSDQ,AXISWSDQ,F,INF846K012Q6,0.01,
BSE,543832,1,AXISWSDG,AXISWSDG,F,INF846K011Q8,0.01,
BSE,543831,250,BRIGHT,BRIGHT,M,INE0OMI01019,0.05,
BSE,543830,2000,LABELKRAFT,LABELKRAFT,M,INE0NLJ01011,0.01,
BSE,543829,1,GSLSU,GSLSU,B,INE0JSX01015,0.05,
BSE,543828,1600,SUDARSHAN,SUDARSHAN,M,INE00TV01015,0.01,
BSE,543827,1,SFMP79DD,SFMP79DD,F,INF200KA10X9,0.01,
BSE,543826,1,SFMP79GD,SFMP79GD,F,INF200KA19W2,0.01,
BSE,543825,1,SFMP79DR,SFMP79DR,F,INF200KA18W4,0.01,
BSE,543824,1,SFMP79GR,SFMP79GR,F,INF200KA17W6,0.01,
BSE,543819,1,PSUBNKIETF,PSUBNKIETF,B,INF109KC10S8,0.01,
BSE,543818,1,IPRU9736,IPRU9736,F,INF109KC15R9,0.01,
BSE,543817,1,IPRU9735,IPRU9735,F,INF109KC14R2,0.01,
BSE,543816,1,IPRU3534,IPRU3534,F,INF109KC13R4,0.01,
BSE,543815,1,IPRU3533,IPRU3533,F,INF109KC12R6,0.01,
BSE,543814,2000,PCL,PCL,M,INE0OKG01017,0.01,
BSE,543813,1,ABSLLIQUID,ABSLLIQUID,F,INF209KB18T9,0.01,
BSE,543812,1,DIVGIITTS,DIVGIITTS,B,INE753U01022,0.05,
BSE,543811,1,AIRAN,AIRAN,B,INE645W01026,0.01,
BSE,543806,2000,ITCONS,ITCONS,M,INE0O6A01019,0.01,
BSE,543805,1500,RESGEN,RESGEN,M,INE0NYN01016,0.01,
BSE,543804,6000,AMANAYA,AMANAYA,MT,INE0G1V01016,0.01,
BSE,543803,1,AXISWRHD,AXISWRHD,F,INF846K013P6,0.01,
BSE,543802,1,AXISWRQD,AXISWRQD,F,INF846K012P8,0.01,
BSE,543801,1,AXISWRGP,AXISWRGP,F,INF846K011P0,0.01,
BSE,543800,1,AXISWRDG,AXISWRDG,F,INF846K018O8,0.01,
BSE,543799,1500,SVJ,SVJ,M,INE0JZS01010,0.01,
BSE,543798,4000,PATRON,PATRON,M,INE0NPA01011,0.01,
BSE,543797,1,HDFC2638RQ,HDFC2638RQ,F,INF179KC1FP2,0.01,
BSE,543796,1,HDFC2638RD,HDFC2638RD,F,INF179KC1FO5,0.01,
BSE,543795,1,HDFC2638RG,HDFC2638RG,F,INF179KC1FN7,0.01,
BSE,543794,1,HDFC2638DQ,HDFC2638DQ,F,INF179KC1FM9,0.01,
BSE,543793,1,HDFC2638DG,HDFC2638DG,F,INF179KC1FK3,0.01,
BSE,543792,1,D1144270DP,D1144270DP,F,INF740KA1SO0,0.01,
BSE,543791,1,D1144270DG,D1144270DG,F,INF740KA1SN2,0.01,
BSE,543790,1,D1144270RR,D1144270RR,F,INF740KA1SM4,0.01,
BSE,543789,1,D1144270RP,D1144270RP,F,INF740KA1SL6,0.01,
BSE,543788,1,D1144270RG,D1144270RG,F,INF740KA1SK8,0.01,
BSE,543787,300,ROBU,ROBU,M,INE0OLH01013,0.05,
BSE,543786,1,SFMP78DD,SFMP78DD,F,INF200KA10W1,0.01,
BSE,543785,1,SFMP78GD,SFMP78GD,F,INF200KA19V4,0.01,
BSE,543784,1,SFMP78DR,SFMP78DR,F,INF200KA18V6,0.01,
BSE,543783,1,SFMP78GR,SFMP78GR,F,INF200KA17V8,0.01,
BSE,543782,300,SEALMATIC,SEALMATIC,M,INE0O4601016,0.05,
BSE,543781,1,GOLDETF,GOLDETF,E,INF769K01JP9,0.01,
BSE,543776,1,HDFCMID150,HDFCMID150,B,INF179KC1HT0,0.01,
BSE,543775,1,HDFCSML250,HDFCSML250,B,INF179KC1FB2,0.01,
